year_month,geography,segment,variety,timeframe,period,date,units_prior_year,units_current_year,unit_variance,dollars_prior_year,dollars_current_year,dollar_variance,avg_price_prior_year,avg_price_current_year,avg_price_variance
2019-10-01,Cincinnati/Dayton,avocados,hass,last 04 wks,10,2019-10-06,1156859.43,1393597.22,0.2,1402772.82,1558513.08,0.11,1.212569811,1.118338253,-0.08
2020-08-01,Hartford/Springfield,avocados,hass,last 04 wks,8,2020-08-09,1267173.02,1802134.21,0.422169018,2015536.35,2441903.02,0.211540055,1.590577071,1.355006196,-0.14810403
2018-04-01,GreatLakes,avocados,hass,last 04 wks,4,2018-04-22,12431974.24,17563093.26,0.412735654,19452166.21,20756891.81,0.067073538,1.564688426,1.181847155,-0.244675722
2019-08-01,California,avocados,hass,last 04 wks,8,2019-08-11,27099372.19,22880321.94,-0.16,32935500.04,38336496.11,0.16,1.21536026,1.675522583,0.38
2017-04-01,GreatLakes,avocados,hass,last 04 wks,4,2017-04-23,14885014.62,12431974.24,-0.164799326,15745514.59,19452166.21,0.235410002,1.057809817,1.564688426,0.479177449
2020-08-01,Plains,avocados,hass,last 04 wks,8,2020-08-09,7707454.6,10831660.78,0.405348632,11169174.8,10515114.03,-0.058559453,1.449139227,0.970775788,-0.33010178
2019-10-01,GrandRapids,avocados,hass,last 04 wks,10,2019-10-06,727831.63,671749.62,-0.08,961282.43,926068.54,-0.04,1.320748358,1.378591833,0.04
2018-09-01,Syracuse,avocados,hass,last 04 wks,9,2018-09-09,285805.77,369133.29,0.291552966,408199.4,437394.67,0.07152208,1.428240585,1.184923392,-0.170361489
2019-10-01,LasVegas,avocados,hass,last 04 wks,10,2019-10-06,1192852.1,1476818.19,0.24,1509888.93,1635389.58,0.08,1.265780502,1.107373671,-0.13
2018-12-01,Spokane,avocados,hass,last 04 wks,13,2018-12-30,311369.04,352119.95,0.130876564,373082.34,433343.07,0.161521261,1.19819986,1.230668896,0.027098181
2017-01-01,Midsouth,avocados,hass,last 04 wks,1,2017-01-29,12684532.93,13205610.14,0.041079732,13152769.15,16217117.18,0.232981207,1.03691395,1.22804755,0.184329278
2017-05-01,Chicago,avocados,hass,last 04 wks,5,2017-05-21,3835944.43,3587411.94,-0.06479043,4106734.29,5801734.54,0.412736771,1.070592748,1.617247932,0.510609832
2017-04-01,LasVegas,avocados,hass,last 04 wks,4,2017-04-23,1436439.02,1251430.19,-0.128796856,1347167.88,1523395.27,0.130813236,0.937852468,1.217323413,0.297990307
2020-03-01,Atlanta,avocados,hass,last 04 wks,3,2020-03-22,3214050.8,3610417.33,0.123323045,3059212.25,3810480.88,0.245575844,0.951824486,1.05541286,0.108831382
2017-05-01,Southeast,avocados,hass,last 04 wks,5,2017-05-21,18332244.11,17278800.36,-0.057463982,17457751.57,22806332.88,0.306372862,0.952297573,1.319902563,0.386019035
2019-10-01,West,avocados,hass,last 04 wks,10,2019-10-06,24593766.47,27009646.01,0.1,29894323.36,32259239.3,0.08,1.215524405,1.194359944,-0.02
2018-07-01,Raleigh/Greensboro,avocados,hass,last 04 wks,7,2018-07-15,1253981.83,1568399.54,0.250735459,1600969.8,1917648.31,0.197804175,1.27670893,1.222678445,-0.042320128
2017-04-01,Tampa,avocados,hass,last 04 wks,4,2017-04-23,1798633.43,1414475.38,-0.213583293,1900644.74,2137006.02,0.124358474,1.056716009,1.510811747,0.429723534
2017-12-01,Portland,avocados,hass,last 04 wks,13,2017-12-31,2207256.69,1994994.08,-0.096165802,2417455.55,2367634.6,-0.020608838,1.095230818,1.186787782,0.083596045
2017-10-01,Portland,avocados,hass,last 04 wks,10,2017-10-08,2004702.44,1516014.69,-0.243770716,2727146.6,2860628.8,0.048945737,1.36037476,1.886940027,0.387073682
2019-07-01,Portland,avocados,hass,last 04 wks,7,2019-07-14,3053048.14,2170348.35,-0.29,3482576.18,3789030.13,0.09,1.140688263,1.745816578,0.53
2018-12-01,Roanoke,avocados,hass,last 04 wks,12,2018-12-02,527065.89,625516.32,0.186789606,589535.07,632969.59,0.073675888,1.118522525,1.011915389,-0.095310674
2017-01-01,Harrisburg/Scranton,avocados,hass,last 04 wks,13,2017-01-01,830610.02,850206.01,0.023592287,922054.13,1114160.81,0.208346423,1.110092712,1.310459814,0.180495827
2017-01-01,Nashville,avocados,hass,last 04 wks,13,2017-01-01,640194,704530.32,0.100495037,627900.07,706714.39,0.125520483,0.980796555,1.003100037,0.022740171
2017-07-01,California,avocados,hass,last 04 wks,7,2017-07-16,24983071.65,24203985.06,-0.03118458,29985210.69,34366419.06,0.146112309,1.200221138,1.419866149,0.183003785
2020-05-01,Richmond/Norfolk,avocados,hass,last 04 wks,5,2020-05-17,1465658.46,2041980.52,0.393217162,1698935.58,2011077.48,0.18372792,1.159161992,0.984866144,-0.150363668
2018-10-01,SouthCarolina,avocados,hass,last 04 wks,10,2018-10-07,1293802.06,1697284.24,0.311857735,2048404.43,1990019.41,-0.028502682,1.583244063,1.172472685,-0.259449183
2017-05-01,NewYork,avocados,hass,last 04 wks,5,2017-05-21,7804199.77,6163311.77,-0.210257047,8011128.73,10805829.51,0.348852312,1.026515077,1.753250511,0.707963721
2017-06-01,Portland,avocados,hass,last 04 wks,6,2017-06-18,2500741.69,2377082.25,-0.049449106,2754050.43,3332167.64,0.209915259,1.101293445,1.401788954,0.272856894
2019-11-01,GrandRapids,avocados,hass,last 04 wks,11,2019-11-03,595494.71,624493.29,0.05,865376.04,911164.16,0.05,1.453205252,1.459045557,0
2019-06-01,Richmond/Norfolk,avocados,hass,last 04 wks,6,2019-06-16,1493167.71,1375583.66,-0.08,1695296.94,1611517.8,-0.05,1.135369409,1.17151566,0.03
2018-10-01,TotalUS,avocados,hass,last 04 wks,10,2018-10-07,104858089,151489280,0.444707618,170671775.5,176762177.1,0.035684879,1.627645297,1.166829607,-0.283118005
2017-03-01,GreatLakes,avocados,hass,last 04 wks,3,2017-03-26,13889832.47,11784301.44,-0.151587936,15008701.63,17822851.07,0.187501192,1.080553107,1.512423215,0.399675042
2020-07-01,Spokane,avocados,hass,last 04 wks,7,2020-07-12,359441.63,572202.17,0.591919584,649104.58,729181.36,0.12336499,1.805869231,1.274342179,-0.29433308
2017-08-01,SouthCarolina,avocados,hass,last 04 wks,8,2017-08-13,1450449.05,1516862.13,0.045787944,1766745.37,2038174.15,0.153632088,1.21806786,1.343677919,0.103122382
2020-06-01,Miami/FTLauderdale,avocados,hass,last 04 wks,6,2020-06-14,3765183.96,4379451.84,0.163144188,5095693.74,5071191.12,-0.004808495,1.353371786,1.15795111,-0.144395411
2020-02-01,Charlotte,avocados,hass,last 04 wks,2,2020-02-23,1391758.81,1551640.19,0.114877218,1430623.61,1573060.41,0.099562735,1.027924953,1.013804889,-0.013736474
2019-06-01,Phoenix/Tucson,avocados,hass,last 04 wks,6,2019-06-16,5902685.66,4717292.53,-0.2,4131890.4,4979112.35,0.21,0.700001768,1.055502138,0.51
2018-07-01,Jacksonville,avocados,hass,last 04 wks,7,2018-07-15,691688.62,1056178.4,0.52695645,1012479.83,1111227.54,0.097530545,1.4637798,1.052121062,-0.281229962
2018-05-01,Buffalo/Rochester,avocados,hass,last 04 wks,5,2018-05-20,693762.53,923519.16,0.331174746,1110324.83,1043560.55,-0.060130403,1.600439317,1.129982566,-0.293954758
2019-06-01,Tampa,avocados,hass,last 04 wks,6,2019-06-16,2355751.98,2262494.72,-0.04,2804336.02,2749833.64,-0.02,1.190420742,1.21539892,0.02
2020-09-01,Syracuse,avocados,hass,last 04 wks,9,2020-09-06,318909.46,416775.5,0.306877193,432835.08,441290.38,0.019534692,1.357234997,1.058820348,-0.219869551
2019-06-01,Sacramento,avocados,hass,last 04 wks,6,2019-06-16,2385017.88,1944420.01,-0.19,2966266.83,3279669.52,0.11,1.243708425,1.686708377,0.36
2018-04-01,Charlotte,avocados,hass,last 04 wks,4,2018-04-22,911631.96,1137051.8,0.247270664,1381577.04,1512819.99,0.094995028,1.515498689,1.330475876,-0.122087082
2018-09-01,Orlando,avocados,hass,last 04 wks,9,2018-09-09,1205940.88,1823824.22,0.512366195,1999641.84,2444437.76,0.222437794,1.658159096,1.340281444,-0.191705158
2019-11-01,Midsouth,avocados,hass,last 04 wks,11,2019-11-03,14145589.3,14079125.76,0,16118024.15,16448611.24,0.02,1.139438153,1.168297771,0.03
2019-01-01,Tampa,avocados,hass,last 04 wks,1,2019-01-06,1994647.79,2659930.99,0.33,2549953.3,2702749.24,0.06,1.278397777,1.016097504,-0.21
2018-06-01,West,avocados,hass,last 04 wks,6,2018-06-17,24659500.49,32893695.4,0.333915722,31467249.45,33572491.44,0.066902638,1.276070027,1.020636053,-0.20017238
2018-07-01,Indianapolis,avocados,hass,last 04 wks,7,2018-07-15,808429.65,999524.23,0.236377501,1089304.64,1020759.9,-0.062925225,1.347432816,1.021245778,-0.242080373
2017-10-01,Chicago,avocados,hass,last 04 wks,10,2017-10-08,2339236.45,2259924.63,-0.033905003,4163934.36,4810133.17,0.15518948,1.780039961,2.128448492,0.195730735
2017-09-01,Baltimore/Washington,avocados,hass,last 04 wks,9,2017-09-10,3373495.89,3014148.39,-0.106520806,4786570.35,4765131.09,-0.004479044,1.418875406,1.5809212,0.114207205
2019-10-01,SouthCentral,avocados,hass,last 04 wks,10,2019-10-06,27706261.81,28347523.65,0.02,25193447.15,27314773.32,0.08,0.909305172,0.963568235,0.06
2018-03-01,Chicago,avocados,hass,last 04 wks,3,2018-03-25,2858178.64,3517648.79,0.230730907,4724894.21,5191399.8,0.098733552,1.65311368,1.47581527,-0.10725119
2019-02-01,NorthernNewEngland,avocados,hass,last 04 wks,2,2019-02-24,2339458.83,2738128.89,0.17,2828039.42,2948398.87,0.04,1.208843423,1.07679331,-0.11
2017-04-01,Plains,avocados,hass,last 04 wks,4,2017-04-23,8168147.41,7599223.16,-0.069651565,8233635.76,10137272.33,0.231202427,1.008017528,1.333987977,0.323377759
2017-02-01,Denver,avocados,hass,last 04 wks,2,2017-02-26,3606673.61,3630556.63,0.006621897,3266820.8,3818323.54,0.168819404,0.905771121,1.051718491,0.161130518
2018-05-01,SouthCarolina,avocados,hass,last 04 wks,5,2018-05-20,1729824.38,2419271.08,0.398564564,2332633.11,2485002.45,0.065320748,1.348479728,1.027169907,-0.238275604
2020-04-01,Indianapolis,avocados,hass,last 04 wks,4,2020-04-19,1155757.18,1252890.68,0.084043172,1082628.24,1277899.28,0.180367584,0.936726381,1.01996072,0.088856619
2019-11-01,Indianapolis,avocados,hass,last 04 wks,11,2019-11-03,764555.77,979203.9,0.28,834976.27,939931.57,0.13,1.092106427,0.959893614,-0.12
2020-08-01,Chicago,avocados,hass,last 04 wks,8,2020-08-09,2766394.83,4594903.24,0.660971597,5184158.56,5683331.11,0.096288056,1.873976377,1.236877212,-0.339971823
2019-04-01,Phoenix/Tucson,avocados,hass,last 04 wks,4,2019-04-21,5473374.13,5844422.31,0.07,4157985.67,4769725.18,0.15,0.759675032,0.816115764,0.07
2017-02-01,Baltimore/Washington,avocados,hass,last 04 wks,2,2017-02-26,3748970.74,3854974.22,0.028275355,4126827.64,4764127.7,0.154428562,1.100789504,1.235839056,0.122684266
2017-11-01,Phoenix/Tucson,avocados,hass,last 04 wks,11,2017-11-05,2552001.23,3753631.07,0.470857861,3106573.78,3677877.83,0.183901652,1.217308888,0.979818677,-0.195094452
2018-03-01,Albany,avocados,hass,last 04 wks,3,2018-03-25,428197.68,545890.39,0.27485602,536982.97,630076.44,0.173363915,1.254053899,1.154217864,-0.079610641
2019-12-01,Midsouth,avocados,hass,last 04 wks,12,2019-12-01,11555092,12831356,0.11,13947137,14576379,0.05,1.21,1.14,-0.06
2019-06-01,Roanoke,avocados,hass,last 04 wks,6,2019-06-16,838233.95,872455.55,0.04,914320.87,989377.65,0.08,1.090770506,1.134014965,0.04
2018-12-01,NorthernNewEngland,avocados,hass,last 04 wks,12,2018-12-02,1911620.47,1631630.22,-0.146467489,2181579.64,2222728.06,0.018861755,1.141220067,1.362274388,0.193699996
2019-11-01,Tampa,avocados,hass,last 04 wks,11,2019-11-03,2331454.8,2547344.54,0.09,2258752.35,2335287.46,0.03,0.968816702,0.916753672,-0.05
2017-03-01,Plains,avocados,hass,last 04 wks,3,2017-03-26,7682676.15,6851614.14,-0.108173505,7839411.84,9144959.19,0.16653639,1.020401184,1.334716025,0.308030651
2019-02-01,GrandRapids,avocados,hass,last 04 wks,2,2019-02-24,957735.44,1115014.66,0.16,1112721.05,1198422.47,0.08,1.161825076,1.074804227,-0.08
2018-01-01,Harrisburg/Scranton,avocados,hass,last 04 wks,1,2018-01-28,1145936.01,1269731.22,0.108029776,1481837.73,1547934.52,0.044604607,1.293124326,1.219104087,-0.057241393
2019-07-01,Cincinnati/Dayton,avocados,hass,last 04 wks,7,2019-07-14,1421784.95,1097396.56,-0.23,1371350.93,1729972.9,0.26,0.964527673,1.576433682,0.63
2020-09-01,SouthCentral,avocados,hass,last 04 wks,9,2020-09-06,29184782.27,35756720.77,0.225183743,28706050.23,27450384.11,-0.043742211,0.983596518,0.76769859,-0.219498468
2020-01-01,NorthernNewEngland,avocados,hass,last 04 wks,1,2020-01-26,2587904.8,2916509.49,0.126977117,3057187.05,2905154.03,-0.049729708,1.181336752,0.99610649,-0.156797172
2017-03-01,Orlando,avocados,hass,last 04 wks,3,2017-03-26,1312194.26,1170723.33,-0.10781249,1469584.12,1832225.9,0.246764901,1.119944024,1.565037488,0.397424741
2018-09-01,Midsouth,avocados,hass,last 04 wks,9,2018-09-09,11598095.54,15598741.36,0.344939892,17715250.33,19419805.96,0.096219675,1.527427522,1.244959802,-0.184930359
2019-08-01,Hartford/Springfield,avocados,hass,last 04 wks,8,2019-08-11,1504796.51,1266689.97,-0.16,1916984.65,2015536.35,0.05,1.273916199,1.591183634,0.25
2017-09-01,Buffalo/Rochester,avocados,hass,last 04 wks,9,2017-09-10,601352,624321.44,0.038196331,810003.7,879825.52,0.086199384,1.346970992,1.40925085,0.04623697
2019-12-01,Phoenix/Tucson,avocados,hass,last 04 wks,13,2019-12-29,4804110.91,4924463.79,0.025052061,3683208.54,3869155.01,0.050484915,0.766678499,0.785700774,0.02481128
2019-12-01,Dallas/FtWorth,avocados,hass,last 04 wks,12,2019-12-01,5067723,5562474,0.1,3702422,4091374,0.11,0.73,0.74,0.01
2019-11-01,Seattle,avocados,hass,last 04 wks,11,2019-11-03,2291248.42,2416036.8,0.05,3392539.28,3586392.75,0.06,1.480651007,1.484411475,0
2019-07-01,Nashville,avocados,hass,last 04 wks,7,2019-07-14,1321124.76,1030192.35,-0.22,1174769.42,1365645.37,0.16,0.889219138,1.325621735,0.49
2018-10-01,Charlotte,avocados,hass,last 04 wks,10,2018-10-07,783530.56,1030513.37,0.315217839,1377337.23,1357301.43,-0.014546764,1.757860255,1.317111907,-0.250730026
2017-05-01,West,avocados,hass,last 04 wks,5,2017-05-21,28174965.16,26341957.56,-0.065058025,26129687.98,31184813.2,0.1934629,0.927407996,1.1838457,0.276510129
2018-12-01,Orlando,avocados,hass,last 04 wks,13,2018-12-30,1584730.79,1861517.98,0.174658808,1801004.3,1929896.93,0.071567086,1.136473344,1.036732898,-0.08776312
2017-06-01,Pittsburgh,avocados,hass,last 04 wks,6,2017-06-18,451307.98,561315.87,0.243753479,657968.08,742597.45,0.128622303,1.457913685,1.32295823,-0.09256752
2017-06-01,Columbus,avocados,hass,last 04 wks,6,2017-06-18,717777.71,806376.88,0.123435388,831923.96,975181.1,0.172199801,1.159027298,1.209336632,0.043406513
2019-05-01,Tampa,avocados,hass,last 04 wks,5,2019-05-19,2713480.73,2316747.21,-0.15,2968797.5,2992958.31,0.01,1.094091978,1.291879536,0.18
2018-04-01,Portland,avocados,hass,last 04 wks,4,2018-04-22,2217915.22,3278183.31,0.478047168,3051808.57,3343834.12,0.095689341,1.375980715,1.020026583,-0.258691222
2017-07-01,Baltimore/Washington,avocados,hass,last 04 wks,7,2017-07-16,3491057.87,3136114.53,-0.101672144,4701556.51,4788883.73,0.018574108,1.346742645,1.527011748,0.133855643
2018-03-01,Indianapolis,avocados,hass,last 04 wks,3,2018-03-25,596032.55,909466.78,0.525867639,954695.44,953072,-0.001700479,1.601750508,1.047945918,-0.345749595
2018-08-01,Phoenix/Tucson,avocados,hass,last 04 wks,8,2018-08-12,3930688.27,5248816.71,0.335342909,3749500.5,4163312.48,0.110364562,0.953904315,0.793190677,-0.168479831
2018-05-01,Charlotte,avocados,hass,last 04 wks,5,2018-05-20,1043292.36,1446372.19,0.386353668,1511139.95,1649473.6,0.09154258,1.448433831,1.140421263,-0.21265215
2020-05-01,Cincinnati/Dayton,avocados,hass,last 04 wks,5,2020-05-17,1359515.26,1824658.9,0.34213933,1699724.73,2099655.05,0.235291229,1.250243215,1.15071099,-0.07961029
2017-03-01,Denver,avocados,hass,last 04 wks,3,2017-03-26,3347052.07,2583937.4,-0.227996056,3563056.89,3772548.74,0.058795539,1.064535841,1.460000053,0.371489805
2018-11-01,Houston,avocados,hass,last 04 wks,11,2018-11-04,4645911.21,5775993.79,0.243242397,5219016.06,4666258.26,-0.105912263,1.123356824,0.807871066,-0.280841983
2017-01-01,Philadelphia,avocados,hass,last 04 wks,1,2017-01-29,1908536.18,1903467.48,-0.002655805,2257136.73,2691400.19,0.192395726,1.182653362,1.413945979,0.195570929
2017-08-01,Baltimore/Washington,avocados,hass,last 04 wks,8,2017-08-13,3163139.22,3081050.35,-0.025951709,4820116.4,4490113.71,-0.068463635,1.523839472,1.457332143,-0.043644577
2018-01-01,Charlotte,avocados,hass,last 04 wks,1,2018-01-28,915341.93,1137236.4,0.242417028,1188835.79,1469353.55,0.235960056,1.298788738,1.292038797,-0.005197105
2019-07-01,Pittsburgh,avocados,hass,last 04 wks,7,2019-07-14,663663.15,608040.25,-0.08,787049.93,862761.87,0.1,1.185917781,1.4189223,0.2
2017-08-01,NorthernNewEngland,avocados,hass,last 04 wks,8,2017-08-13,2002696.15,2186614.76,0.091835504,2622194.12,3056116.39,0.165480605,1.309331982,1.39764738,0.06745073
2019-09-01,WestTex/NewMexico,avocados,hass,last 04 wks,9,2019-09-08,3349250.59,3258679.31,-0.03,3320133.95,3716423.12,0.12,0.991306521,1.140469118,0.15
2019-07-01,California,avocados,hass,last 04 wks,7,2019-07-14,29701155.59,24621137.89,-0.17,33005486.03,40497884.55,0.23,1.111252588,1.644842116,0.48
2019-06-01,Southeast,avocados,hass,last 04 wks,6,2019-06-16,22313201.77,20908150.43,-0.06,24755276.67,25922148.55,0.05,1.109445293,1.239810697,0.12
2019-02-01,Philadelphia,avocados,hass,last 04 wks,2,2019-02-24,2524749.06,2622053.23,0.04,2945989.74,2952195.34,0,1.166844573,1.125909767,-0.04
2018-10-01,Miami/FTLauderdale,avocados,hass,last 04 wks,10,2018-10-07,1702821.7,3237660.7,0.901350388,3281540.87,3586588.11,0.092958537,1.927119481,1.107771457,-0.425167216
2017-03-01,Richmond/Norfolk,avocados,hass,last 04 wks,3,2017-03-26,1122844.88,1074971.53,-0.042635765,1124522.33,1422469.68,0.264954587,1.001493929,1.323262654,0.321288743
2018-12-01,SouthCarolina,avocados,hass,last 04 wks,13,2018-12-30,1502701.7,1657283.92,0.102869532,1604032.87,1740675.99,0.085187232,1.067432658,1.050318518,-0.016032993
2018-12-01,GrandRapids,avocados,hass,last 04 wks,13,2018-12-30,636011.47,781899.05,0.229378851,851848.61,965769.28,0.133733469,1.339360452,1.235158528,-0.077799761
2018-10-01,California,avocados,hass,last 04 wks,10,2018-10-07,16680035.64,24693086.27,0.480397692,29278850.67,30667262.89,0.047420312,1.755323028,1.241937219,-0.292473693
2020-06-01,NewOrleans/Mobile,avocados,hass,last 04 wks,6,2020-06-14,1476920.52,1824954.24,0.235648239,1536938.47,1696484.54,0.103807715,1.040637224,0.929603879,-0.106697457
2020-02-01,Columbus,avocados,hass,last 04 wks,2,2020-02-23,1037495.25,1147746.71,0.106266954,917297.15,943893.28,0.028994018,0.884145879,0.822388138,-0.069850171
2019-02-01,Houston,avocados,hass,last 04 wks,2,2019-02-24,7510815.15,7119319.3,-0.05,4699568.03,4822842.07,0.03,0.625706789,0.677430224,0.08
2017-08-01,Boston,avocados,hass,last 04 wks,8,2017-08-13,2127646.75,2422818.68,0.138731643,3066465.02,3580043.64,0.167482302,1.441247247,1.477635809,0.025247967
2017-03-01,Nashville,avocados,hass,last 04 wks,3,2017-03-26,740784.77,1014057.3,0.368895989,762272.38,947974.26,0.243616173,1.029006549,0.934833032,-0.091518871
2020-04-01,Jacksonville,avocados,hass,last 04 wks,4,2020-04-19,1020557.88,1072746.31,0.051137158,1186039.44,1370506.52,0.155531995,1.162148138,1.277568151,0.099316094
2019-01-01,Orlando,avocados,hass,last 04 wks,1,2019-01-06,1739597.92,2452364.47,0.41,2211006.87,2451877.93,0.11,1.270987304,0.999801604,-0.21
2019-01-01,LasVegas,avocados,hass,last 04 wks,1,2019-01-06,1393533.26,1549970.36,0.11,1515517,1592310.85,0.05,1.087535578,1.027316968,-0.06
2020-03-01,Tampa,avocados,hass,last 04 wks,3,2020-03-22,2721005.85,2773290.79,0.019215299,2689651.34,2987260.47,0.110649706,0.988476868,1.077153712,0.089710592
2019-03-01,Tampa,avocados,hass,last 04 wks,3,2019-03-24,2265870.83,2720981.86,0.2,2691888.87,2689628.84,0,1.188015148,0.988477314,-0.17
2017-10-01,Orlando,avocados,hass,last 04 wks,10,2017-10-08,1082981.83,1144760.46,0.057044937,1659578.48,2135820.64,0.286965736,1.532415812,1.865735859,0.217512796
2017-07-01,Cincinnati/Dayton,avocados,hass,last 04 wks,7,2017-07-16,1018917.4,1081974.91,0.061886773,1237010.86,1554025.19,0.256274492,1.214044298,1.436285792,0.183058801
2018-02-01,Roanoke,avocados,hass,last 04 wks,2,2018-02-25,664301.17,851923.59,0.282435781,757987.48,807899.97,0.0658487,1.141029874,0.94832445,-0.168887273
2020-03-01,Hartford/Springfield,avocados,hass,last 04 wks,3,2020-03-22,1675610.75,1656088.47,-0.011650844,2226387.96,2490227.85,0.118505802,1.328702361,1.503680446,0.131690957
2019-05-01,Columbus,avocados,hass,last 04 wks,5,2019-05-19,1138346.91,957327.55,-0.16,1008282.23,1104914.64,0.1,0.885742493,1.154165719,0.3
2018-08-01,Buffalo/Rochester,avocados,hass,last 04 wks,8,2018-08-12,668085.21,769774.07,0.152209417,876980.73,901411.65,0.02785799,1.312677959,1.171008073,-0.107924328
2018-08-01,Baltimore/Washington,avocados,hass,last 04 wks,8,2018-08-12,3081050.35,3727815.92,0.209917235,4490113.71,4947253.47,0.101810286,1.457332143,1.327118499,-0.089350698
2019-09-01,Roanoke,avocados,hass,last 04 wks,9,2019-09-08,823685.5,821395.39,0,932724.15,966644.69,0.04,1.132378984,1.176832378,0.04
2017-02-01,LosAngeles,avocados,hass,last 04 wks,2,2017-02-26,12503057.99,12153402.85,-0.02796557,10557865.3,10465082.71,-0.008788007,0.844422645,0.861082516,0.019729304
2017-04-01,Indianapolis,avocados,hass,last 04 wks,4,2017-04-23,766625.99,667957.53,-0.12870482,822695.31,984517.46,0.196697548,1.073137776,1.473922242,0.373469721
2020-02-01,StLouis,avocados,hass,last 04 wks,2,2020-02-23,930887.41,916271.91,-0.01570061,972327.9,989709,0.01787576,1.044517188,1.080147704,0.034111948
2019-07-01,Phoenix/Tucson,avocados,hass,last 04 wks,7,2019-07-14,5410714.65,4105311.37,-0.24,3952134.49,4931661.74,0.25,0.730427447,1.201288111,0.65
2018-12-01,LosAngeles,avocados,hass,last 04 wks,13,2018-12-30,11402399.29,10768968.67,-0.055552398,11289689.37,11563789.61,0.024278811,0.990115245,1.073806598,0.08452688
2020-01-01,TotalUS,avocados,hass,last 04 wks,1,2020-01-26,190208128.3,192690835.6,0.013052582,193790991.3,189803849.8,-0.020574442,1.01883654,0.985017524,-0.03319376
2020-08-01,Jacksonville,avocados,hass,last 04 wks,8,2020-08-09,762488.68,927363.84,0.216232928,1042758.9,960773.04,-0.078623985,1.367572959,1.03602599,-0.242434575
2017-02-01,Raleigh/Greensboro,avocados,hass,last 04 wks,2,2017-02-26,1290716.6,1419015.81,0.099401534,1270831.71,1614650.85,0.270546554,0.984593915,1.137866709,0.155671076
2018-01-01,Jacksonville,avocados,hass,last 04 wks,1,2018-01-28,684942.33,809565.78,0.181947362,870160.86,1027724.58,0.181074244,1.270414781,1.269476311,-0.000738711
2018-05-01,Denver,avocados,hass,last 04 wks,5,2018-05-20,3160174.49,4515909.55,0.429006393,4287196.15,4585511.94,0.069582958,1.356632731,1.015412707,-0.251519823
2017-09-01,Tampa,avocados,hass,last 04 wks,9,2017-09-10,1637593.54,1272873.26,-0.22271722,1850564.85,2109770.58,0.140068439,1.130051386,1.657486763,0.466735746
2020-04-01,SanFrancisco,avocados,hass,last 04 wks,4,2020-04-19,4110443.18,4340185.04,0.055892236,5429233.91,6338292.76,0.167437776,1.320839061,1.460373855,0.105641027
2019-12-01,Columbus,avocados,hass,last 04 wks,13,2019-12-29,836169.68,786032.07,-0.059961048,782149.39,709970.19,-0.092283138,0.935395541,0.903233109,-0.034383778
2020-03-01,Spokane,avocados,hass,last 04 wks,3,2020-03-22,463473.88,475613.54,0.02619276,550379.84,665785.08,0.209682898,1.187509941,1.399844672,0.178806698
2020-04-01,Atlanta,avocados,hass,last 04 wks,4,2020-04-19,3100760.27,3878561.05,0.250841959,3222540.3,4250699.77,0.319052479,1.039274249,1.095947625,0.054531685
2019-04-01,WestTex/NewMexico,avocados,hass,last 04 wks,4,2019-04-21,4191363.79,4190355,0,3591772.12,3901560.92,0.09,0.856945925,0.931081238,0.09
2018-11-01,Hartford/Springfield,avocados,hass,last 04 wks,11,2018-11-04,1018947.57,1250949.62,0.227687917,1590127.75,1820802.1,0.145066552,1.56055895,1.455535915,-0.067298345
2017-02-01,Richmond/Norfolk,avocados,hass,last 04 wks,2,2017-02-26,1202998.43,1225620.15,0.018804447,1079100.71,1367406.22,0.267172014,0.897009242,1.115685166,0.243783356
2020-08-01,Cincinnati/Dayton,avocados,hass,last 04 wks,8,2020-08-09,1126141.04,1679525.22,0.491398644,1814619.87,1581649.12,-0.128385429,1.611361104,0.941723947,-0.415572372
2020-07-01,Harrisburg/Scranton,avocados,hass,last 04 wks,7,2020-07-12,1534290.6,1908421.34,0.243846075,1779787.24,2108394.97,0.184633153,1.160006612,1.104784843,-0.047604702
2017-01-01,Nashville,avocados,hass,last 04 wks,1,2017-01-29,771327.7,913178.57,0.183904805,767011.22,936578.74,0.221075671,0.994403831,1.025624966,0.031396837
2020-07-01,GrandRapids,avocados,hass,last 04 wks,7,2020-07-12,754093.46,964242.94,0.278678295,1211773.77,1317344.6,0.087120907,1.606927834,1.366195743,-0.1498089
2017-10-01,StLouis,avocados,hass,last 04 wks,10,2017-10-08,669621.43,552841.25,-0.174397316,829547.1,999972.67,0.205444115,1.238829976,1.808788092,0.460077757
2020-02-01,Roanoke,avocados,hass,last 04 wks,2,2020-02-23,1031934.84,989671.96,-0.040954989,859407.35,858213.13,-0.001389586,0.832811643,0.867169289,0.041255002
2019-06-01,NewYork,avocados,hass,last 04 wks,6,2019-06-16,9899412.01,7418183.88,-0.25,12225284.5,12162902.03,-0.01,1.23495057,1.639606436,0.33
2020-04-01,Columbus,avocados,hass,last 04 wks,4,2020-04-19,1190581.51,1208717.08,0.015232531,1084673.68,1258639.85,0.160385721,0.911045292,1.041302279,0.142975314
2019-05-01,GreatLakes,avocados,hass,last 04 wks,5,2019-05-19,20312509.87,16311603.79,-0.2,21407426.23,21560130.69,0.01,1.053903548,1.321766453,0.25
2018-06-01,Louisville,avocados,hass,last 04 wks,6,2018-06-17,378816.7,548433.65,0.447754679,569877.35,591704.47,0.038301435,1.50436174,1.078898915,-0.282819493
