,date,avg_price,org_pred,geography
8802,8/16/2020,1.23,1.698652923,Dallas/FtWorth
8784,8/16/2020,1.24,1.78685339,Denver
8891,8/16/2020,1.43,1.742848023,Detroit
8957,8/16/2020,1.61,1.727249944,GrandRapids
8823,8/16/2020,1.54,1.674571564,GreatLakes
8894,8/16/2020,1.61,1.679257025,Harrisburg/Scranton
9010,8/16/2020,1.98,1.679628842,Hartford/Springfield
8921,8/16/2020,1.32,1.655731682,Houston
8868,8/16/2020,1.4,1.667480278,Indianapolis
8870,8/16/2020,1.25,1.673879106,Jacksonville
8849,8/16/2020,1.43,1.707159553,LasVegas
8807,8/16/2020,1.72,1.679694906,LosAngeles
8898,8/16/2020,1.55,1.666449687,Louisville
8984,8/16/2020,1.55,1.71445066,Miami/FtLauderdale
9000,8/16/2020,1.55,1.656935083,Nashville
8908,8/16/2020,1.24,1.850896995,NewOrleans/Mobile
8889,8/16/2020,1.82,1.665092515,NewYork
8934,8/16/2020,1.73,1.766750226,NorthernNewEngland
8869,8/16/2020,1.43,1.702337896,Orlando
8861,8/16/2020,1.66,1.660302018,Philadelphia
8999,8/16/2020,1.32,1.731828741,Phoenix/Tucson
8822,8/16/2020,1.5,1.67706054,Pittsburgh
8946,8/16/2020,1.29,1.655612164,Plains
8905,8/16/2020,1.68,1.691288022,Portland
8936,8/16/2020,1.57,1.683550817,Raleigh/Greensboro
8842,8/16/2020,1.48,1.777233831,Richmond/Norfolk
8987,8/16/2020,1.48,1.711736154,Roanoke
8820,8/16/2020,1.82,1.704626887,Sacramento
9011,8/16/2020,1.97,1.709314708,SanDiego
8940,8/16/2020,1.99,1.725369381,SanFrancisco
8969,8/16/2020,2.1,1.68137996,Seattle
8815,8/16/2020,1.61,1.79142039,SouthCarolina
8837,8/16/2020,1.29,1.705469618,SouthCentral
8970,8/16/2020,1.7,1.645867067,Spokane
8937,8/16/2020,1.92,1.675454893,StLouis
8885,8/16/2020,1.4,1.701139132,Syracuse
8945,8/16/2020,1.45,1.834304855,Tampa
8874,8/16/2020,1.53,1.660524864,WestTex/NewMexico
8876,8/23/2020,1.76,1.733445696,Albany
9021,8/23/2020,1.62,1.689130834,Atlanta
8793,8/23/2020,1.72,1.727483041,Baltimore/Washington
8912,8/23/2020,1.79,1.717798313,Boise
8882,8/23/2020,1.89,1.659986991,Boston
8997,8/23/2020,1.51,1.790274185,Buffalo/Rochester
8931,8/23/2020,1.71,1.747570258,Charlotte
8785,8/23/2020,1.63,1.69484412,Chicago
8942,8/23/2020,1.47,1.742005048,Cincinnati/Dayton
8854,8/23/2020,1.42,1.717311209,Columbus
8915,8/23/2020,1.21,1.711693033,Dallas/FtWorth
8834,8/23/2020,1.26,1.72160435,Denver
9017,8/23/2020,1.43,1.71032862,Detroit
8975,8/23/2020,1.63,1.657776186,GrandRapids
8789,8/23/2020,1.5,1.650386471,GreatLakes
8824,8/23/2020,1.63,1.639692305,Harrisburg/Scranton
8832,8/23/2020,2.13,1.714133518,Hartford/Springfield
8968,8/23/2020,1.26,1.736884391,Houston
8827,8/23/2020,1.4,1.757061023,Indianapolis
8941,8/23/2020,1.44,1.737053865,Jacksonville
9002,8/23/2020,1.4,1.714966648,LasVegas
8813,8/23/2020,1.65,1.702148814,LosAngeles
9005,8/23/2020,1.57,1.684137181,Louisville
8825,8/23/2020,1.63,1.74080181,Miami/FtLauderdale
8806,8/23/2020,1.63,1.711180381,Nashville
8866,8/23/2020,1.24,1.822771051,NewOrleans/Mobile
8817,8/23/2020,1.71,1.689691407,NewYork
8953,8/23/2020,1.71,1.702949725,NorthernNewEngland
8900,8/23/2020,1.66,1.768764789,Orlando
8986,8/23/2020,1.59,1.714066802,Philadelphia
8819,8/23/2020,1.3,1.748019449,Phoenix/Tucson
8959,8/23/2020,1.51,1.728172814,Pittsburgh
8914,8/23/2020,1.26,1.632913687,Plains
8965,8/23/2020,1.74,1.721567087,Portland
8956,8/23/2020,1.55,1.622996594,Raleigh/Greensboro
8787,8/23/2020,1.51,1.687601748,Richmond/Norfolk
8907,8/23/2020,1.48,1.72001766,Roanoke
8933,8/23/2020,1.83,1.746434386,Sacramento
9009,8/23/2020,1.93,1.755777157,SanDiego
8928,8/23/2020,1.93,1.712239693,SanFrancisco
8858,8/23/2020,1.9,1.739387116,Seattle
8926,8/23/2020,1.71,1.769910262,SouthCarolina
8902,8/23/2020,1.25,1.676340419,SouthCentral
8846,8/23/2020,1.72,1.6889123,Spokane
8923,8/23/2020,1.79,1.692000414,StLouis
8911,8/23/2020,1.46,1.777332928,Syracuse
8938,8/23/2020,1.67,1.649785137,Tampa
8840,8/23/2020,1.47,1.66918372,WestTex/NewMexico
8949,8/30/2020,1.63,1.737010744,Albany
8847,8/30/2020,1.55,1.695216995,Atlanta
8924,8/30/2020,1.69,1.688581083,Baltimore/Washington
9018,8/30/2020,1.69,1.754982104,Boise
8903,8/30/2020,1.9,1.744117081,Boston
8864,8/30/2020,1.5,1.759141244,Buffalo/Rochester
8951,8/30/2020,1.62,1.681878292,Charlotte
8913,8/30/2020,1.62,1.706925073,Chicago
8958,8/30/2020,1.6,1.735178102,Cincinnati/Dayton
8893,8/30/2020,1.42,1.698538205,Columbus
8904,8/30/2020,1.2,1.698022299,Dallas/FtWorth
8927,8/30/2020,1.28,1.694446431,Denver
8906,8/30/2020,1.39,1.711415757,Detroit
8883,8/30/2020,1.67,1.727202999,GrandRapids
8860,8/30/2020,1.51,1.859949309,GreatLakes
8963,8/30/2020,1.62,1.675462948,Harrisburg/Scranton
8880,8/30/2020,2.18,1.753459852,Hartford/Springfield
8993,8/30/2020,1.26,1.733600118,Houston
8828,8/30/2020,1.41,1.755129529,Indianapolis
8782,8/30/2020,1.45,1.746092592,Jacksonville
8826,8/30/2020,1.34,1.742342287,LasVegas
8995,8/30/2020,1.71,1.711103008,LosAngeles
8901,8/30/2020,1.5,1.722018962,Louisville
9016,8/30/2020,1.56,1.731404691,Miami/FtLauderdale
8943,8/30/2020,1.55,1.760941423,Nashville
9003,8/30/2020,1.24,1.791499797,NewOrleans/Mobile
8954,8/30/2020,1.76,1.723126764,NewYork
8892,8/30/2020,1.75,1.708165167,NorthernNewEngland
9004,8/30/2020,1.3,1.675051427,Orlando
8960,8/30/2020,1.59,1.727993414,Philadelphia
8821,8/30/2020,1.3,1.716132867,Phoenix/Tucson
8801,8/30/2020,1.52,1.667906851,Pittsburgh
9020,8/30/2020,1.3,1.715585556,Plains
8871,8/30/2020,1.63,1.680690675,Portland
8922,8/30/2020,1.54,1.641015468,Raleigh/Greensboro
8890,8/30/2020,1.47,1.688533161,Richmond/Norfolk
8865,8/30/2020,1.48,1.698873979,Roanoke
8998,8/30/2020,1.81,1.7267342,Sacramento
8788,8/30/2020,1.99,1.765033197,SanDiego
8930,8/30/2020,1.97,1.674533732,SanFrancisco
8920,8/30/2020,1.95,1.681030924,Seattle
8873,8/30/2020,1.6,1.71320243,SouthCarolina
8983,8/30/2020,1.27,1.680132218,SouthCentral
8839,8/30/2020,1.69,1.716257429,Spokane
9014,8/30/2020,1.88,1.722031817,StLouis
8918,8/30/2020,1.47,1.747624281,Syracuse
8962,8/30/2020,1.35,1.698021567,Tampa
8964,8/30/2020,1.49,1.713571562,WestTex/NewMexico
9057,9/6/2020,1.66,1.621656263,Albany
9035,9/6/2020,1.7,1.632749909,Atlanta
9068,9/6/2020,1.69,1.651174934,Baltimore/Washington
9066,9/6/2020,1.76,1.650405753,Boise
9065,9/6/2020,1.93,1.670036946,Boston
9031,9/6/2020,1.54,1.659387609,Buffalo/Rochester
9069,9/6/2020,1.65,1.632395503,Charlotte
9060,9/6/2020,1.61,1.62963934,Chicago
9062,9/6/2020,1.63,1.668020755,Cincinnati/Dayton
9039,9/6/2020,1.46,1.697780578,Columbus
9024,9/6/2020,1.24,1.637642513,Dallas/FtWorth
9048,9/6/2020,1.28,1.620017015,Denver
9040,9/6/2020,1.38,1.657246856,Detroit
9027,9/6/2020,1.65,1.693148001,GrandRapids
9041,9/6/2020,1.51,1.660684656,GreatLakes
9036,9/6/2020,1.6,1.590896441,Harrisburg/Scranton
9038,9/6/2020,2.15,1.684419582,Hartford/Springfield
9047,9/6/2020,1.3,1.644588163,Houston
9061,9/6/2020,1.39,1.61014044,Indianapolis
9032,9/6/2020,1.49,1.674561638,Jacksonville
9058,9/6/2020,1.35,1.629246451,LasVegas
9053,9/6/2020,1.71,1.614248242,LosAngeles
9056,9/6/2020,1.52,1.658537557,Louisville
9055,9/6/2020,1.72,1.647955505,Miami/FtLauderdale
9043,9/6/2020,1.59,1.653236279,Nashville
9051,9/6/2020,1.44,1.616414217,NewOrleans/Mobile
9059,9/6/2020,1.8,1.72095786,NewYork
9037,9/6/2020,1.82,1.676239126,NorthernNewEngland
9049,9/6/2020,1.52,1.65519446,Orlando
9064,9/6/2020,1.59,1.708340987,Philadelphia
9022,9/6/2020,1.29,1.673894158,Phoenix/Tucson
9054,9/6/2020,1.55,1.535088292,Pittsburgh
9030,9/6/2020,1.37,1.62328347,Plains
9046,9/6/2020,1.61,1.773105526,Portland
9033,9/6/2020,1.51,1.660213417,Raleigh/Greensboro
9063,9/6/2020,1.43,1.69228729,Richmond/Norfolk
9045,9/6/2020,1.45,1.681081449,Roanoke
9028,9/6/2020,1.86,1.702116433,Sacramento
9050,9/6/2020,1.98,1.671453022,SanDiego
9044,9/6/2020,1.97,1.588945746,SanFrancisco
9023,9/6/2020,2.09,1.624721026,Seattle
9052,9/6/2020,1.62,1.638213581,SouthCarolina
9025,9/6/2020,1.3,1.65758141,SouthCentral
9034,9/6/2020,1.69,1.652541218,Spokane
9029,9/6/2020,1.8,1.686474338,StLouis
9042,9/6/2020,1.47,1.633180467,Syracuse
9067,9/6/2020,1.63,1.632777408,Tampa
9026,9/6/2020,1.56,1.632338225,WestTex/NewMexico
