year_month,geography,date,type,avg_price,price_total_volume,four_zero_four_six_units,four_two_two_five_units,four_seven_seven_zero_units,total_bags,s_bags,l_bags,xl_bags,status,prod_total_volume,california,prod,chile,mexico,peru,columbia
2020-05-01,San Diego,5/10/2020,organic,1.67,43958,1425,1892,0,40641,15060,25581,0,actual,68814562,17353081,"(2020-05-01,5/10/2020,actual,68814562,17353081,0,50608141,853338,0)",0,50608141,853338,0
2020-05-01,San Diego,5/17/2020,conventional,1.19,697856.1,143435.81,30085.96,16981.18,507353.15,268520.19,209332.19,29500.77,actual,54720342,14715907,"(2020-05-01,5/17/2020,actual,54720342,14715907,0,38724426,1280008,0)",0,38724426,1280008,0
2020-05-01,San Diego,5/17/2020,organic,1.81,43803,1081,3166,2,39554,10400,29155,0,actual,54720342,14715907,"(2020-05-01,5/17/2020,actual,54720342,14715907,0,38724426,1280008,0)",0,38724426,1280008,0
2020-05-01,San Diego,5/24/2020,conventional,1.18,762301,160359,32202,16139,553601,280623,225289,47689,actual,51932040,16615963,"(2020-05-01,5/24/2020,actual,51932040,16615963,0,33372360,1943716,0)",0,33372360,1943716,0
2020-05-01,San Diego,5/24/2020,organic,1.98,41829,1445,1121,2,39260,13284,25977,0,actual,51932040,16615963,"(2020-05-01,5/24/2020,actual,51932040,16615963,0,33372360,1943716,0)",0,33372360,1943716,0
2020-05-01,San Diego,5/3/2020,conventional,1.03,915550.9,151144.2,42664.39,14805.43,706936.88,437362.31,249796.33,19778.24,actual,57343819,17453801,"(2020-05-01,5/3/2020,actual,57343819,17453801,0,39463348,426669,0)",0,39463348,426669,0
2020-05-01,San Diego,5/3/2020,organic,1.93,36465,1322,6387,0,28755,12242,16513,0,actual,57343819,17453801,"(2020-05-01,5/3/2020,actual,57343819,17453801,0,39463348,426669,0)",0,39463348,426669,0
2020-05-01,San Diego,5/31/2020,conventional,1,858451,147409,42271,36369,632402,247816,326583,58004,actual,51667453,11861004,"(2020-05-01,5/31/2020,actual,51667453,11861004,0,35634569,4171879,0)",0,35634569,4171879,0
2020-05-01,San Diego,5/31/2020,organic,1.88,36061,1399,1061,10,33591,12711,20880,0,actual,51667453,11861004,"(2020-05-01,5/31/2020,actual,51667453,11861004,0,35634569,4171879,0)",0,35634569,4171879,0
2020-05-01,San Francisco,5/10/2020,conventional,1.57,1035718.52,269674.44,267537.6,6645.98,491860.5,238464.27,207781.9,45614.33,actual,68814562,17353081,"(2020-05-01,5/10/2020,actual,68814562,17353081,0,50608141,853338,0)",0,50608141,853338,0
2020-05-01,San Francisco,5/10/2020,organic,2.15,58080,9335,6717,16,42012,41315,697,0,actual,68814562,17353081,"(2020-05-01,5/10/2020,actual,68814562,17353081,0,50608141,853338,0)",0,50608141,853338,0
2020-05-01,San Francisco,5/17/2020,conventional,1.59,1048899.47,300447.83,249682.89,5679.39,493089.36,209389.21,222120.51,61579.64,actual,54720342,14715907,"(2020-05-01,5/17/2020,actual,54720342,14715907,0,38724426,1280008,0)",0,38724426,1280008,0
2020-05-01,San Francisco,5/17/2020,organic,1.95,73885,8549,6290,17,59029,58763,266,0,actual,54720342,14715907,"(2020-05-01,5/17/2020,actual,54720342,14715907,0,38724426,1280008,0)",0,38724426,1280008,0
2020-05-01,San Francisco,5/24/2020,conventional,1.48,1086816,240006,311849,5431,529530,199650,225610,104269,actual,51932040,16615963,"(2020-05-01,5/24/2020,actual,51932040,16615963,0,33372360,1943716,0)",0,33372360,1943716,0
2020-05-01,San Francisco,5/24/2020,organic,2.01,83161,10480,6519,10,66152,66057,95,0,actual,51932040,16615963,"(2020-05-01,5/24/2020,actual,51932040,16615963,0,33372360,1943716,0)",0,33372360,1943716,0
2020-05-01,San Francisco,5/3/2020,conventional,1.03,1522654.94,436510.98,413537.2,4779.17,667827.59,231554.41,375147.05,61126.13,actual,57343819,17453801,"(2020-05-01,5/3/2020,actual,57343819,17453801,0,39463348,426669,0)",0,39463348,426669,0
2020-05-01,San Francisco,5/3/2020,organic,2.26,49612,10945,6584,1,32082,29931,2151,0,actual,57343819,17453801,"(2020-05-01,5/3/2020,actual,57343819,17453801,0,39463348,426669,0)",0,39463348,426669,0
2020-05-01,San Francisco,5/31/2020,conventional,1.4,1201844,211713,382892,10766,596473,192523,319553,84397,actual,51667453,11861004,"(2020-05-01,5/31/2020,actual,51667453,11861004,0,35634569,4171879,0)",0,35634569,4171879,0
2020-05-01,San Francisco,5/31/2020,organic,1.97,70495,14006,7900,28,48561,48158,403,0,actual,51667453,11861004,"(2020-05-01,5/31/2020,actual,51667453,11861004,0,35634569,4171879,0)",0,35634569,4171879,0
2020-05-01,Seattle,5/10/2020,conventional,1.48,750110.47,94648.77,121535.93,714,533211.77,250610.55,282400.01,201.21,actual,68814562,17353081,"(2020-05-01,5/10/2020,actual,68814562,17353081,0,50608141,853338,0)",0,50608141,853338,0
2020-05-01,Seattle,5/10/2020,organic,1.73,127307,795,25993,73,100446,10550,89894,3,actual,68814562,17353081,"(2020-05-01,5/10/2020,actual,68814562,17353081,0,50608141,853338,0)",0,50608141,853338,0
2020-05-01,Seattle,5/17/2020,conventional,1.51,708668.84,83061.47,101301.96,664.82,523640.59,267980,255460.4,200.19,actual,54720342,14715907,"(2020-05-01,5/17/2020,actual,54720342,14715907,0,38724426,1280008,0)",0,38724426,1280008,0
2020-05-01,Seattle,5/17/2020,organic,2.07,72953,829,12352,8,59764,9096,50669,0,actual,54720342,14715907,"(2020-05-01,5/17/2020,actual,54720342,14715907,0,38724426,1280008,0)",0,38724426,1280008,0
2020-05-01,Seattle,5/24/2020,conventional,1.46,759730,105236,101041,725,552729,309818,238844,4067,actual,51932040,16615963,"(2020-05-01,5/24/2020,actual,51932040,16615963,0,33372360,1943716,0)",0,33372360,1943716,0
2020-05-01,Seattle,5/24/2020,organic,1.97,75233,976,13755,0,60501,7321,53177,3,actual,51932040,16615963,"(2020-05-01,5/24/2020,actual,51932040,16615963,0,33372360,1943716,0)",0,33372360,1943716,0
2020-05-01,Seattle,5/3/2020,conventional,1.36,878224.01,119530.49,122965.33,591.39,635136.8,338593.22,296341.94,201.64,actual,57343819,17453801,"(2020-05-01,5/3/2020,actual,57343819,17453801,0,39463348,426669,0)",0,39463348,426669,0
2020-05-01,Seattle,5/3/2020,organic,1.72,122423,932,20420,4,101066,45756,55243,68,actual,57343819,17453801,"(2020-05-01,5/3/2020,actual,57343819,17453801,0,39463348,426669,0)",0,39463348,426669,0
2020-05-01,Seattle,5/31/2020,conventional,1.3,812261,110064,92183,590,609423,386445,216460,6518,actual,51667453,11861004,"(2020-05-01,5/31/2020,actual,51667453,11861004,0,35634569,4171879,0)",0,35634569,4171879,0
2020-05-01,Seattle,5/31/2020,organic,1.98,70627,625,13791,0,56211,4145,52066,0,actual,51667453,11861004,"(2020-05-01,5/31/2020,actual,51667453,11861004,0,35634569,4171879,0)",0,35634569,4171879,0
2020-05-01,South Carolina,5/10/2020,conventional,1.15,648208.05,296240.3,52465.6,2651.31,296850.84,249261.11,47526.54,63.19,actual,68814562,17353081,"(2020-05-01,5/10/2020,actual,68814562,17353081,0,50608141,853338,0)",0,50608141,853338,0
2020-05-01,South Carolina,5/10/2020,organic,1.5,31430,749,3210,54,27416,4717,22699,0,actual,68814562,17353081,"(2020-05-01,5/10/2020,actual,68814562,17353081,0,50608141,853338,0)",0,50608141,853338,0
2020-05-01,South Carolina,5/17/2020,conventional,1.16,668732.12,311137.82,58985.62,2919.31,295689.37,249472.88,46149.82,66.67,actual,54720342,14715907,"(2020-05-01,5/17/2020,actual,54720342,14715907,0,38724426,1280008,0)",0,38724426,1280008,0
2020-05-01,South Carolina,5/17/2020,organic,1.49,31574,793,3257,69,27454,10073,17381,0,actual,54720342,14715907,"(2020-05-01,5/17/2020,actual,54720342,14715907,0,38724426,1280008,0)",0,38724426,1280008,0
2020-05-01,South Carolina,5/24/2020,conventional,1.09,732273,318092,58417,2799,352965,292404,60462,99,actual,51932040,16615963,"(2020-05-01,5/24/2020,actual,51932040,16615963,0,33372360,1943716,0)",0,33372360,1943716,0
2020-05-01,South Carolina,5/24/2020,organic,1.49,31768,762,3981,47,26978,9827,17151,0,actual,51932040,16615963,"(2020-05-01,5/24/2020,actual,51932040,16615963,0,33372360,1943716,0)",0,33372360,1943716,0
2020-05-01,South Carolina,5/3/2020,conventional,1.03,823712.89,351071.04,87951.49,2269.73,382420.63,296563.18,85770.79,86.66,actual,57343819,17453801,"(2020-05-01,5/3/2020,actual,57343819,17453801,0,39463348,426669,0)",0,39463348,426669,0
2020-05-01,South Carolina,5/3/2020,organic,1.38,32310,953,3803,73,27481,8296,19185,0,actual,57343819,17453801,"(2020-05-01,5/3/2020,actual,57343819,17453801,0,39463348,426669,0)",0,39463348,426669,0
2020-05-01,South Carolina,5/31/2020,conventional,1.17,659157,310512,55721,3782,289142,231711,57361,70,actual,51667453,11861004,"(2020-05-01,5/31/2020,actual,51667453,11861004,0,35634569,4171879,0)",0,35634569,4171879,0
2020-05-01,South Carolina,5/31/2020,organic,1.56,30360,917,4027,44,25371,4076,21295,0,actual,51667453,11861004,"(2020-05-01,5/31/2020,actual,51667453,11861004,0,35634569,4171879,0)",0,35634569,4171879,0
2020-05-01,South Central,5/10/2020,conventional,0.84,10072925.19,3928358.86,1112053.18,152632.15,4879881,3426640.22,1324695.12,128545.66,actual,68814562,17353081,"(2020-05-01,5/10/2020,actual,68814562,17353081,0,50608141,853338,0)",0,50608141,853338,0
2020-05-01,South Central,5/10/2020,organic,1.3,228791,28437,2783,2670,194902,104649,90253,0,actual,68814562,17353081,"(2020-05-01,5/10/2020,actual,68814562,17353081,0,50608141,853338,0)",0,50608141,853338,0
2020-05-01,South Central,5/17/2020,conventional,0.94,8790639.12,3598883.19,984502.96,178029.74,4029223.23,2721013.37,1187242.33,120967.53,actual,54720342,14715907,"(2020-05-01,5/17/2020,actual,54720342,14715907,0,38724426,1280008,0)",0,38724426,1280008,0
2020-05-01,South Central,5/17/2020,organic,1.33,225767,21848,2634,3764,197521,110974,86548,0,actual,54720342,14715907,"(2020-05-01,5/17/2020,actual,54720342,14715907,0,38724426,1280008,0)",0,38724426,1280008,0
2020-05-01,South Central,5/24/2020,conventional,0.89,9862762,3871863,1023840,194128,4772931,3243470,1414173,115289,actual,51932040,16615963,"(2020-05-01,5/24/2020,actual,51932040,16615963,0,33372360,1943716,0)",0,33372360,1943716,0
2020-05-01,South Central,5/24/2020,organic,1.31,232141,18526,3148,2925,207541,123839,83702,0,actual,51932040,16615963,"(2020-05-01,5/24/2020,actual,51932040,16615963,0,33372360,1943716,0)",0,33372360,1943716,0
2020-05-01,South Central,5/3/2020,conventional,0.88,9673150.72,3545472.42,1339842,196344.6,4591491.7,2771203.52,1687074.99,133213.19,actual,57343819,17453801,"(2020-05-01,5/3/2020,actual,57343819,17453801,0,39463348,426669,0)",0,39463348,426669,0
2020-05-01,South Central,5/3/2020,organic,1.28,207378,27139,3228,3048,173964,80285,93678,0,actual,57343819,17453801,"(2020-05-01,5/3/2020,actual,57343819,17453801,0,39463348,426669,0)",0,39463348,426669,0
2020-05-01,South Central,5/31/2020,conventional,0.8,9938455,3434008,1138400,191084,5174964,3590859,1517432,66673,actual,51667453,11861004,"(2020-05-01,5/31/2020,actual,51667453,11861004,0,35634569,4171879,0)",0,35634569,4171879,0
2020-05-01,South Central,5/31/2020,organic,1.33,236150,20856,2958,2621,209714,141023,68691,0,actual,51667453,11861004,"(2020-05-01,5/31/2020,actual,51667453,11861004,0,35634569,4171879,0)",0,35634569,4171879,0
2020-05-01,Southeast,5/10/2020,conventional,1.12,6262829.99,2901615.68,243016.34,4617.61,3113580.36,2710143.97,389795.42,13640.97,actual,68814562,17353081,"(2020-05-01,5/10/2020,actual,68814562,17353081,0,50608141,853338,0)",0,50608141,853338,0
2020-05-01,Southeast,5/10/2020,organic,1.38,188370,2798,10845,47,174681,95611,79070,0,actual,68814562,17353081,"(2020-05-01,5/10/2020,actual,68814562,17353081,0,50608141,853338,0)",0,50608141,853338,0
2020-05-01,Southeast,5/17/2020,conventional,1.13,6220501.34,2876093.28,240565.42,4141.94,3099513.92,2707268.67,381117.1,11128.15,actual,54720342,14715907,"(2020-05-01,5/17/2020,actual,54720342,14715907,0,38724426,1280008,0)",0,38724426,1280008,0
2020-05-01,Southeast,5/17/2020,organic,1.36,181469,2845,8906,60,169657,111142,58514,0,actual,54720342,14715907,"(2020-05-01,5/17/2020,actual,54720342,14715907,0,38724426,1280008,0)",0,38724426,1280008,0
2020-05-01,Southeast,5/24/2020,conventional,1.02,7021288,3407127,251720,4275,3358156,2899584,447539,11033,actual,51932040,16615963,"(2020-05-01,5/24/2020,actual,51932040,16615963,0,33372360,1943716,0)",0,33372360,1943716,0
2020-05-01,Southeast,5/24/2020,organic,1.37,189057,5573,9719,40,173725,109871,63854,0,actual,51932040,16615963,"(2020-05-01,5/24/2020,actual,51932040,16615963,0,33372360,1943716,0)",0,33372360,1943716,0
2020-05-01,Southeast,5/3/2020,conventional,1.02,7729984.7,3596943.72,395909.55,5124.39,3732007.04,3206732.9,514123.92,11150.22,actual,57343819,17453801,"(2020-05-01,5/3/2020,actual,57343819,17453801,0,39463348,426669,0)",0,39463348,426669,0
2020-05-01,Southeast,5/3/2020,organic,1.36,176887,3686,13022,63,160116,95503,64613,0,actual,57343819,17453801,"(2020-05-01,5/3/2020,actual,57343819,17453801,0,39463348,426669,0)",0,39463348,426669,0
2020-05-01,Southeast,5/31/2020,conventional,1.12,6129930,3086929,249096,5285,2788620,2354481,422345,11794,actual,51667453,11861004,"(2020-05-01,5/31/2020,actual,51667453,11861004,0,35634569,4171879,0)",0,35634569,4171879,0
2020-05-01,Southeast,5/31/2020,organic,1.42,182341,5128,8949,39,168225,95059,73166,0,actual,51667453,11861004,"(2020-05-01,5/31/2020,actual,51667453,11861004,0,35634569,4171879,0)",0,35634569,4171879,0
2020-05-01,Spokane,5/10/2020,conventional,1.26,136914.02,26837.63,16260.38,42.66,93773.35,49976.16,43733.2,63.99,actual,68814562,17353081,"(2020-05-01,5/10/2020,actual,68814562,17353081,0,50608141,853338,0)",0,50608141,853338,0
2020-05-01,Spokane,5/10/2020,organic,1.85,10083,94,1487,0,8503,2827,5676,0,actual,68814562,17353081,"(2020-05-01,5/10/2020,actual,68814562,17353081,0,50608141,853338,0)",0,50608141,853338,0
2020-05-01,Spokane,5/17/2020,conventional,1.3,126125.47,22736.92,13464.27,95.98,89828.3,49533.74,40233.75,60.81,actual,54720342,14715907,"(2020-05-01,5/17/2020,actual,54720342,14715907,0,38724426,1280008,0)",0,38724426,1280008,0
2020-05-01,Spokane,5/17/2020,organic,1.85,8283,53,1212,0,7019,3269,3749,0,actual,54720342,14715907,"(2020-05-01,5/17/2020,actual,54720342,14715907,0,38724426,1280008,0)",0,38724426,1280008,0
2020-05-01,Spokane,5/24/2020,conventional,1.33,130531,24229,12812,28,93462,51718,38931,2812,actual,51932040,16615963,"(2020-05-01,5/24/2020,actual,51932040,16615963,0,33372360,1943716,0)",0,33372360,1943716,0
2020-05-01,Spokane,5/24/2020,organic,1.99,8925,73,770,0,8082,3255,4828,0,actual,51932040,16615963,"(2020-05-01,5/24/2020,actual,51932040,16615963,0,33372360,1943716,0)",0,33372360,1943716,0
2020-05-01,Spokane,5/3/2020,conventional,1.19,165273.83,29555.09,16836.61,23.46,118858.67,73434.69,45414.5,9.48,actual,57343819,17453801,"(2020-05-01,5/3/2020,actual,57343819,17453801,0,39463348,426669,0)",0,39463348,426669,0
2020-05-01,Spokane,5/3/2020,organic,1.8,8929,13,870,0,8046,3467,4579,0,actual,57343819,17453801,"(2020-05-01,5/3/2020,actual,57343819,17453801,0,39463348,426669,0)",0,39463348,426669,0
2020-05-01,Spokane,5/31/2020,conventional,1.19,139895,25130,12639,78,102046,65957,33046,3043,actual,51667453,11861004,"(2020-05-01,5/31/2020,actual,51667453,11861004,0,35634569,4171879,0)",0,35634569,4171879,0
2020-05-01,Spokane,5/31/2020,organic,1.91,7642,25,1105,0,6511,1149,5362,0,actual,51667453,11861004,"(2020-05-01,5/31/2020,actual,51667453,11861004,0,35634569,4171879,0)",0,35634569,4171879,0
2020-05-01,St. Louis,5/10/2020,conventional,1.04,327857.39,155535.46,13293.21,240.85,158787.87,141567.11,2479.67,14741.09,actual,68814562,17353081,"(2020-05-01,5/10/2020,actual,68814562,17353081,0,50608141,853338,0)",0,50608141,853338,0
2020-05-01,St. Louis,5/10/2020,organic,2.06,9686,1763,1735,7,6181,3579,2602,0,actual,68814562,17353081,"(2020-05-01,5/10/2020,actual,68814562,17353081,0,50608141,853338,0)",0,50608141,853338,0
2020-05-01,St. Louis,5/17/2020,conventional,1.04,288956.17,132125.54,16016.03,322.37,140492.23,121926.09,2462.46,16103.68,actual,54720342,14715907,"(2020-05-01,5/17/2020,actual,54720342,14715907,0,38724426,1280008,0)",0,38724426,1280008,0
2020-05-01,St. Louis,5/17/2020,organic,2.02,8478,1536,1468,0,5473,3373,2100,0,actual,54720342,14715907,"(2020-05-01,5/17/2020,actual,54720342,14715907,0,38724426,1280008,0)",0,38724426,1280008,0
2020-05-01,St. Louis,5/24/2020,conventional,1.03,289037,133261,17030,242,138505,118330,2538,17636,actual,51932040,16615963,"(2020-05-01,5/24/2020,actual,51932040,16615963,0,33372360,1943716,0)",0,33372360,1943716,0
2020-05-01,St. Louis,5/24/2020,organic,2.03,8461,1285,1549,0,5626,3496,2131,0,actual,51932040,16615963,"(2020-05-01,5/24/2020,actual,51932040,16615963,0,33372360,1943716,0)",0,33372360,1943716,0
2020-05-01,St. Louis,5/3/2020,conventional,1.06,310336.27,145764.13,12507.06,403.66,151661.42,136333.86,2035.88,13291.68,actual,57343819,17453801,"(2020-05-01,5/3/2020,actual,57343819,17453801,0,39463348,426669,0)",0,39463348,426669,0
2020-05-01,St. Louis,5/3/2020,organic,2.02,9268,1915,1572,10,5771,3566,2205,0,actual,57343819,17453801,"(2020-05-01,5/3/2020,actual,57343819,17453801,0,39463348,426669,0)",0,39463348,426669,0
2020-05-01,St. Louis,5/31/2020,conventional,0.96,319975,160162,12561,229,147023,138022,2117,6884,actual,51667453,11861004,"(2020-05-01,5/31/2020,actual,51667453,11861004,0,35634569,4171879,0)",0,35634569,4171879,0
2020-05-01,St. Louis,5/31/2020,organic,2.03,8489,1355,1602,0,5532,3421,2111,0,actual,51667453,11861004,"(2020-05-01,5/31/2020,actual,51667453,11861004,0,35634569,4171879,0)",0,35634569,4171879,0
2020-05-01,Syracuse,5/10/2020,conventional,1.13,141919.9,20894.96,55246.35,1616.67,64161.92,50562.01,10975.47,2624.44,actual,68814562,17353081,"(2020-05-01,5/10/2020,actual,68814562,17353081,0,50608141,853338,0)",0,50608141,853338,0
2020-05-01,Syracuse,5/10/2020,organic,1.51,2043,306,198,6,1533,1164,369,0,actual,68814562,17353081,"(2020-05-01,5/10/2020,actual,68814562,17353081,0,50608141,853338,0)",0,50608141,853338,0
2020-05-01,Syracuse,5/17/2020,conventional,1.31,117231.76,12121.98,47634.53,941.62,56533.63,44340.34,10544.39,1648.9,actual,54720342,14715907,"(2020-05-01,5/17/2020,actual,54720342,14715907,0,38724426,1280008,0)",0,38724426,1280008,0
2020-05-01,Syracuse,5/17/2020,organic,1.63,1798,249,143,0,1407,1111,295,0,actual,54720342,14715907,"(2020-05-01,5/17/2020,actual,54720342,14715907,0,38724426,1280008,0)",0,38724426,1280008,0
2020-05-01,Syracuse,5/24/2020,conventional,1.27,123890,11944,46576,1112,64258,49620,12883,1756,actual,51932040,16615963,"(2020-05-01,5/24/2020,actual,51932040,16615963,0,33372360,1943716,0)",0,33372360,1943716,0
2020-05-01,Syracuse,5/24/2020,organic,1.67,2157,425,150,0,1582,1153,429,0,actual,51932040,16615963,"(2020-05-01,5/24/2020,actual,51932040,16615963,0,33372360,1943716,0)",0,33372360,1943716,0
2020-05-01,Syracuse,5/3/2020,conventional,1.21,116930.36,10247.87,44568.03,1203.27,60911.19,45320.68,13597.18,1993.33,actual,57343819,17453801,"(2020-05-01,5/3/2020,actual,57343819,17453801,0,39463348,426669,0)",0,39463348,426669,0
2020-05-01,Syracuse,5/3/2020,organic,1.62,2062,181,133,0,1747,1231,517,0,actual,57343819,17453801,"(2020-05-01,5/3/2020,actual,57343819,17453801,0,39463348,426669,0)",0,39463348,426669,0
2020-05-01,Syracuse,5/31/2020,conventional,1.32,130264,12121,55302,1051,61790,47849,11932,2010,actual,51667453,11861004,"(2020-05-01,5/31/2020,actual,51667453,11861004,0,35634569,4171879,0)",0,35634569,4171879,0
2020-05-01,Syracuse,5/31/2020,organic,1.66,1931,317,128,0,1486,1105,381,0,actual,51667453,11861004,"(2020-05-01,5/31/2020,actual,51667453,11861004,0,35634569,4171879,0)",0,35634569,4171879,0
2020-05-01,Tampa,5/10/2020,conventional,1.1,604700.62,250040.85,17294.06,260.03,337105.68,275671.95,61400.4,33.33,actual,68814562,17353081,"(2020-05-01,5/10/2020,actual,68814562,17353081,0,50608141,853338,0)",0,50608141,853338,0
2020-05-01,Tampa,5/10/2020,organic,1.2,13095,262,0,0,12832,12832,0,0,actual,68814562,17353081,"(2020-05-01,5/10/2020,actual,68814562,17353081,0,50608141,853338,0)",0,50608141,853338,0
2020-05-01,Tampa,5/17/2020,conventional,1.12,591420.66,238039.66,16379.48,151.06,336846.03,276681.61,60134.42,30,actual,54720342,14715907,"(2020-05-01,5/17/2020,actual,54720342,14715907,0,38724426,1280008,0)",0,38724426,1280008,0
2020-05-01,Tampa,5/17/2020,organic,1.19,14134,200,0,0,13933,13933,0,0,actual,54720342,14715907,"(2020-05-01,5/17/2020,actual,54720342,14715907,0,38724426,1280008,0)",0,38724426,1280008,0
2020-05-01,Tampa,5/24/2020,conventional,1.03,691449,362143,19940,104,309262,238369,70878,14,actual,51932040,16615963,"(2020-05-01,5/24/2020,actual,51932040,16615963,0,33372360,1943716,0)",0,33372360,1943716,0
2020-05-01,Tampa,5/24/2020,organic,1.23,15526,949,0,0,14577,14577,0,0,actual,51932040,16615963,"(2020-05-01,5/24/2020,actual,51932040,16615963,0,33372360,1943716,0)",0,33372360,1943716,0
2020-05-01,Tampa,5/3/2020,conventional,1.02,789379.78,338543.92,23676.13,260.38,426899.35,381577.02,45283.44,38.89,actual,57343819,17453801,"(2020-05-01,5/3/2020,actual,57343819,17453801,0,39463348,426669,0)",0,39463348,426669,0
2020-05-01,Tampa,5/3/2020,organic,1.22,12175,446,0,0,11728,11728,0,0,actual,57343819,17453801,"(2020-05-01,5/3/2020,actual,57343819,17453801,0,39463348,426669,0)",0,39463348,426669,0
2020-05-01,Tampa,5/31/2020,conventional,1.13,595922,289142,18962,142,287677,220598,67049,29,actual,51667453,11861004,"(2020-05-01,5/31/2020,actual,51667453,11861004,0,35634569,4171879,0)",0,35634569,4171879,0
2020-05-01,Tampa,5/31/2020,organic,1.21,14349,494,2,0,13853,13853,0,0,actual,51667453,11861004,"(2020-05-01,5/31/2020,actual,51667453,11861004,0,35634569,4171879,0)",0,35634569,4171879,0
2020-05-01,Total U.S.,5/10/2020,conventional,1.09,58463220.4,17894355.35,11123423.38,837609.43,28607617.88,18739691.34,8992205.32,875721.22,actual,68814562,17353081,"(2020-05-01,5/10/2020,actual,68814562,17353081,0,50608141,853338,0)",0,50608141,853338,0
2020-05-01,Total U.S.,5/10/2020,organic,1.56,2388687,167266,223077,4442,1993895,1087768,906107,20,actual,68814562,17353081,"(2020-05-01,5/10/2020,actual,68814562,17353081,0,50608141,853338,0)",0,50608141,853338,0
2020-05-01,Total U.S.,5/17/2020,conventional,1.16,51690121.14,15951219.72,9221698.67,728025.52,25788840.09,16896405.58,7972084.51,920350,actual,54720342,14715907,"(2020-05-01,5/17/2020,actual,54720342,14715907,0,38724426,1280008,0)",0,38724426,1280008,0
2020-05-01,Total U.S.,5/17/2020,organic,1.58,2271254,150100,198457,5429,1917250,1121691,795559,0,actual,54720342,14715907,"(2020-05-01,5/17/2020,actual,54720342,14715907,0,38724426,1280008,0)",0,38724426,1280008,0
2020-05-01,Total U.S.,5/24/2020,conventional,1.11,56769152,17107525,9947892,854508,28858999,18426503,9218375,1214120,actual,51932040,16615963,"(2020-05-01,5/24/2020,actual,51932040,16615963,0,33372360,1943716,0)",0,33372360,1943716,0
2020-05-01,Total U.S.,5/24/2020,organic,1.59,2345443,144844,178455,5449,2016671,1197701,818967,3,actual,51932040,16615963,"(2020-05-01,5/24/2020,actual,51932040,16615963,0,33372360,1943716,0)",0,33372360,1943716,0
2020-05-01,Total U.S.,5/3/2020,conventional,1.03,62179375.21,19308947.82,11026477.94,715301.95,31128390.35,20550406.59,9682198.81,895784.95,actual,57343819,17453801,"(2020-05-01,5/3/2020,actual,57343819,17453801,0,39463348,426669,0)",0,39463348,426669,0
2020-05-01,Total U.S.,5/3/2020,organic,1.56,2157708,141181,217577,5659,1793276,1064429,728577,270,actual,57343819,17453801,"(2020-05-01,5/3/2020,actual,57343819,17453801,0,39463348,426669,0)",0,39463348,426669,0
2020-05-01,Total U.S.,5/31/2020,conventional,1.07,57509313,16286759,11346382,887011,28989020,18664351,9081422,1243247,actual,51667453,11861004,"(2020-05-01,5/31/2020,actual,51667453,11861004,0,35634569,4171879,0)",0,35634569,4171879,0
2020-05-01,Total U.S.,5/31/2020,organic,1.59,2182589,136497,179966,4366,1861760,1077348,784411,1,actual,51667453,11861004,"(2020-05-01,5/31/2020,actual,51667453,11861004,0,35634569,4171879,0)",0,35634569,4171879,0
2020-05-01,West,5/10/2020,conventional,1.02,10298147.85,2734129.84,1286045.58,37602.73,6240155.34,2693864.04,3436644.66,109646.64,actual,68814562,17353081,"(2020-05-01,5/10/2020,actual,68814562,17353081,0,50608141,853338,0)",0,50608141,853338,0
2020-05-01,West,5/10/2020,organic,1.62,471868,31827,52797,1068,386176,138232,247924,20,actual,68814562,17353081,"(2020-05-01,5/10/2020,actual,68814562,17353081,0,50608141,853338,0)",0,50608141,853338,0
2020-05-01,West,5/17/2020,conventional,1.09,8667913.24,2081824.04,1020965.12,33410.85,5531562.87,2580802.48,2817078.77,133681.62,actual,54720342,14715907,"(2020-05-01,5/17/2020,actual,54720342,14715907,0,38724426,1280008,0)",0,38724426,1280008,0
2020-05-01,West,5/17/2020,organic,1.71,384158,23455,39738,1034,319932,130051,189881,0,actual,54720342,14715907,"(2020-05-01,5/17/2020,actual,54720342,14715907,0,38724426,1280008,0)",0,38724426,1280008,0
2020-05-01,West,5/24/2020,conventional,1.03,9731832,2135155,1176519,33923,6386017,2702550,3518073,165394,actual,51932040,16615963,"(2020-05-01,5/24/2020,actual,51932040,16615963,0,33372360,1943716,0)",0,33372360,1943716,0
2020-05-01,West,5/24/2020,organic,1.69,396682,14899,35913,1215,344654,137184,207467,3,actual,51932040,16615963,"(2020-05-01,5/24/2020,actual,51932040,16615963,0,33372360,1943716,0)",0,33372360,1943716,0
2020-05-01,West,5/3/2020,conventional,1.02,10381771.32,2485151.57,1328296.18,44596.88,6523469.54,2946024.02,3445056.76,132388.76,actual,57343819,17453801,"(2020-05-01,5/3/2020,actual,57343819,17453801,0,39463348,426669,0)",0,39463348,426669,0
2020-05-01,West,5/3/2020,organic,1.61,425524,22573,44469,1217,357264,169597,187398,270,actual,57343819,17453801,"(2020-05-01,5/3/2020,actual,57343819,17453801,0,39463348,426669,0)",0,39463348,426669,0
2020-05-01,West,5/31/2020,conventional,1,9455357,2337862,1084705,29913,6002734,3093637,2750371,158726,actual,51667453,11861004,"(2020-05-01,5/31/2020,actual,51667453,11861004,0,35634569,4171879,0)",0,35634569,4171879,0
